ID,Data,Categoria,Descrição,Valor,Forma de Pagamento,Renda Mensal,Localização
1778,2023-12-11,Alimentação,Despesa 1778 em alimentação,1498.38,Transferência,3500.0,Rio de Janeiro
1779,2023-12-24,Entretenimento,Despesa 1779 em entretenimento,114.61,Transferência,3500.0,São Paulo
1780,2023-10-27,Saúde,Despesa 1780 em saúde,897.34,Transferência,3500.0,Curitiba
1781,2024-02-10,Entretenimento,Despesa 1781 em entretenimento,267.07,Cartão de Crédito,3500.0,Salvador
1782,2023-12-22,Saúde,Despesa 1782 em saúde,468.05,Transferência,3500.0,Rio de Janeiro
1783,2024-07-24,Transporte,Despesa 1783 em transporte,803.44,Cartão de Crédito,3500.0,Rio de Janeiro
1784,2024-08-17,Alimentação,Despesa 1784 em alimentação,103.49,Dinheiro,3500.0,Salvador
1785,2024-08-24,Entretenimento,Despesa 1785 em entretenimento,626.8,Dinheiro,3500.0,Salvador
1786,2024-05-12,Transporte,Despesa 1786 em transporte,452.41,Dinheiro,3500.0,Salvador
1787,2024-05-03,Entretenimento,Despesa 1787 em entretenimento,1440.76,Dinheiro,3500.0,Rio de Janeiro
1788,2023-11-21,Alimentação,Despesa 1788 em alimentação,872.78,Transferência,3500.0,Rio de Janeiro
1789,2024-01-27,Moradia,Despesa 1789 em moradia,447.38,Dinheiro,3500.0,Curitiba
1790,2024-03-12,Moradia,Despesa 1790 em moradia,985.26,Dinheiro,3500.0,Curitiba
1791,2024-01-23,Entretenimento,Despesa 1791 em entretenimento,780.85,Cartão de Crédito,3500.0,Curitiba
1792,2023-11-12,Entretenimento,Despesa 1792 em entretenimento,203.28,Transferência,3500.0,Curitiba
1793,2024-08-19,Transporte,Despesa 1793 em transporte,989.3,Transferência,3500.0,Curitiba
1794,2024-07-13,Transporte,Despesa 1794 em transporte,818.24,Cartão de Crédito,3500.0,São Paulo
1795,2024-05-24,Transporte,Despesa 1795 em transporte,804.69,Dinheiro,3500.0,São Paulo
1796,2024-07-31,Entretenimento,Despesa 1796 em entretenimento,141.99,Dinheiro,3500.0,Curitiba
1797,2023-11-26,Alimentação,Despesa 1797 em alimentação,861.31,Cartão de Crédito,3500.0,São Paulo
1798,2024-03-11,Alimentação,Despesa 1798 em alimentação,1125.72,Dinheiro,3500.0,Belo Horizonte
1799,2024-10-01,Entretenimento,Despesa 1799 em entretenimento,260.31,Dinheiro,3500.0,São Paulo
1800,2024-08-19,Alimentação,Despesa 1800 em alimentação,1472.87,Cartão de Crédito,3500.0,Salvador
1801,2024-01-14,Alimentação,Despesa 1801 em alimentação,432.55,Transferência,3500.0,Rio de Janeiro
1802,2024-10-14,Transporte,Despesa 1802 em transporte,838.51,Transferência,3500.0,Belo Horizonte
1803,2024-08-19,Saúde,Despesa 1803 em saúde,1175.46,Cartão de Crédito,3500.0,Rio de Janeiro
1804,2023-12-23,Moradia,Despesa 1804 em moradia,380.76,Transferência,3500.0,Curitiba
1805,2024-07-08,Entretenimento,Despesa 1805 em entretenimento,151.89,Cartão de Crédito,3500.0,São Paulo
1806,2024-07-03,Alimentação,Despesa 1806 em alimentação,892.68,Dinheiro,3500.0,Rio de Janeiro
1807,2024-05-16,Alimentação,Despesa 1807 em alimentação,263.26,Cartão de Crédito,3500.0,Salvador
1808,2024-08-30,Saúde,Despesa 1808 em saúde,357.45,Dinheiro,3500.0,São Paulo
1809,2024-10-09,Saúde,Despesa 1809 em saúde,1294.81,Transferência,3500.0,Salvador
1810,2024-05-14,Alimentação,Despesa 1810 em alimentação,1111.08,Transferência,3500.0,São Paulo
1811,2024-06-13,Transporte,Despesa 1811 em transporte,719.93,Dinheiro,3500.0,Rio de Janeiro
1812,2024-02-10,Alimentação,Despesa 1812 em alimentação,196.43,Cartão de Crédito,3500.0,Salvador
1813,2023-12-31,Alimentação,Despesa 1813 em alimentação,253.22,Cartão de Crédito,3500.0,Curitiba
1814,2024-09-04,Transporte,Despesa 1814 em transporte,467.56,Transferência,3500.0,Belo Horizonte
1815,2024-06-11,Moradia,Despesa 1815 em moradia,1298.88,Cartão de Crédito,3500.0,São Paulo
1816,2024-01-31,Moradia,Despesa 1816 em moradia,462.37,Transferência,3500.0,Curitiba
1817,2024-02-01,Alimentação,Despesa 1817 em alimentação,542.26,Dinheiro,3500.0,Rio de Janeiro
1818,2024-04-07,Entretenimento,Despesa 1818 em entretenimento,812.73,Dinheiro,3500.0,Rio de Janeiro
1819,2024-07-22,Entretenimento,Despesa 1819 em entretenimento,950.21,Cartão de Crédito,3500.0,São Paulo
1820,2024-05-22,Alimentação,Despesa 1820 em alimentação,482.83,Transferência,3500.0,Belo Horizonte
1821,2024-10-05,Transporte,Despesa 1821 em transporte,790.67,Cartão de Crédito,3500.0,Rio de Janeiro
1822,2024-05-14,Saúde,Despesa 1822 em saúde,1091.14,Transferência,3500.0,Belo Horizonte
1823,2023-10-25,Entretenimento,Despesa 1823 em entretenimento,1476.14,Cartão de Crédito,3500.0,Salvador
1824,2024-01-28,Saúde,Despesa 1824 em saúde,1355.32,Dinheiro,3500.0,Belo Horizonte
1825,2024-02-11,Moradia,Despesa 1825 em moradia,467.56,Transferência,3500.0,Rio de Janeiro
1826,2024-06-29,Moradia,Despesa 1826 em moradia,342.24,Transferência,3500.0,Belo Horizonte
1827,2024-10-16,Moradia,Despesa 1827 em moradia,652.32,Transferência,3500.0,Curitiba
1828,2024-02-17,Saúde,Despesa 1828 em saúde,1334.94,Cartão de Crédito,3500.0,São Paulo
1829,2024-10-01,Moradia,Despesa 1829 em moradia,1300.55,Transferência,3500.0,São Paulo
1830,2024-04-17,Transporte,Despesa 1830 em transporte,35.44,Cartão de Crédito,3500.0,Curitiba
1831,2024-08-05,Moradia,Despesa 1831 em moradia,794.93,Dinheiro,3500.0,Belo Horizonte
1832,2024-02-02,Entretenimento,Despesa 1832 em entretenimento,1345.12,Dinheiro,3500.0,Rio de Janeiro
1833,2024-06-07,Transporte,Despesa 1833 em transporte,1339.77,Transferência,3500.0,Belo Horizonte
1834,2024-03-15,Alimentação,Despesa 1834 em alimentação,109.98,Dinheiro,3500.0,Belo Horizonte
1835,2024-06-21,Transporte,Despesa 1835 em transporte,218.63,Cartão de Crédito,3500.0,Curitiba
1836,2024-06-22,Transporte,Despesa 1836 em transporte,1316.3,Dinheiro,3500.0,São Paulo
1837,2024-02-25,Transporte,Despesa 1837 em transporte,455.52,Dinheiro,3500.0,Curitiba
1838,2024-01-26,Moradia,Despesa 1838 em moradia,863.24,Cartão de Crédito,3500.0,São Paulo
1839,2024-05-24,Saúde,Despesa 1839 em saúde,233.66,Cartão de Crédito,3500.0,São Paulo
1840,2024-06-25,Moradia,Despesa 1840 em moradia,681.47,Transferência,3500.0,Belo Horizonte
1841,2024-07-10,Saúde,Despesa 1841 em saúde,182.57,Dinheiro,3500.0,São Paulo
1842,2024-04-24,Transporte,Despesa 1842 em transporte,1050.64,Dinheiro,3500.0,São Paulo
1843,2024-01-01,Entretenimento,Despesa 1843 em entretenimento,879.21,Cartão de Crédito,3500.0,Belo Horizonte
1844,2024-01-21,Alimentação,Despesa 1844 em alimentação,511.84,Cartão de Crédito,3500.0,Curitiba
1845,2024-09-22,Saúde,Despesa 1845 em saúde,1022.87,Transferência,3500.0,Salvador
1846,2023-11-24,Moradia,Despesa 1846 em moradia,355.74,Cartão de Crédito,3500.0,Belo Horizonte
1847,2024-09-30,Transporte,Despesa 1847 em transporte,13.27,Dinheiro,3500.0,Belo Horizonte
1848,2023-11-12,Transporte,Despesa 1848 em transporte,1114.97,Dinheiro,3500.0,Salvador
1849,2024-09-01,Entretenimento,Despesa 1849 em entretenimento,1466.69,Cartão de Crédito,3500.0,Curitiba
1850,2024-02-01,Saúde,Despesa 1850 em saúde,1410.09,Cartão de Crédito,3500.0,Belo Horizonte
1851,2024-09-25,Alimentação,Despesa 1851 em alimentação,1067.49,Dinheiro,3500.0,Belo Horizonte
1852,2024-05-26,Entretenimento,Despesa 1852 em entretenimento,1323.58,Dinheiro,3500.0,Belo Horizonte
1853,2024-06-14,Saúde,Despesa 1853 em saúde,1182.97,Dinheiro,3500.0,Curitiba
1854,2024-03-19,Saúde,Despesa 1854 em saúde,459.7,Transferência,3500.0,Belo Horizonte
1855,2024-10-02,Alimentação,Despesa 1855 em alimentação,1497.78,Dinheiro,3500.0,Belo Horizonte
1856,2024-09-21,Entretenimento,Despesa 1856 em entretenimento,907.69,Transferência,3500.0,Curitiba
1857,2023-12-30,Moradia,Despesa 1857 em moradia,960.61,Cartão de Crédito,3500.0,São Paulo
1858,2024-05-26,Transporte,Despesa 1858 em transporte,30.21,Dinheiro,3500.0,Curitiba
1859,2024-03-22,Moradia,Despesa 1859 em moradia,167.07,Transferência,3500.0,Belo Horizonte
1860,2024-10-11,Transporte,Despesa 1860 em transporte,489.72,Cartão de Crédito,3500.0,Salvador
1861,2024-02-20,Moradia,Despesa 1861 em moradia,1160.62,Transferência,3500.0,Curitiba
1862,2024-08-25,Saúde,Despesa 1862 em saúde,344.93,Cartão de Crédito,3500.0,Salvador
1863,2023-10-25,Moradia,Despesa 1863 em moradia,1362.27,Cartão de Crédito,3500.0,Rio de Janeiro
1864,2024-02-13,Entretenimento,Despesa 1864 em entretenimento,473.0,Cartão de Crédito,3500.0,Curitiba
1865,2024-10-07,Transporte,Despesa 1865 em transporte,637.96,Cartão de Crédito,3500.0,Rio de Janeiro
1866,2024-10-16,Transporte,Despesa 1866 em transporte,1252.19,Transferência,3500.0,Rio de Janeiro
1867,2024-09-22,Entretenimento,Despesa 1867 em entretenimento,358.89,Transferência,3500.0,Rio de Janeiro
1868,2024-07-15,Entretenimento,Despesa 1868 em entretenimento,492.36,Transferência,3500.0,Curitiba
1869,2024-08-17,Transporte,Despesa 1869 em transporte,343.19,Dinheiro,3500.0,Belo Horizonte
1870,2024-01-07,Entretenimento,Despesa 1870 em entretenimento,192.51,Transferência,3500.0,São Paulo
1871,2023-11-11,Entretenimento,Despesa 1871 em entretenimento,1490.91,Transferência,3500.0,Salvador
1872,2023-11-05,Alimentação,Despesa 1872 em alimentação,614.56,Transferência,3500.0,Rio de Janeiro
1873,2024-01-06,Alimentação,Despesa 1873 em alimentação,742.31,Dinheiro,3500.0,Rio de Janeiro
1874,2024-01-11,Saúde,Despesa 1874 em saúde,518.47,Cartão de Crédito,3500.0,Belo Horizonte
1875,2024-06-02,Saúde,Despesa 1875 em saúde,1392.43,Dinheiro,3500.0,Belo Horizonte
1876,2024-03-11,Saúde,Despesa 1876 em saúde,1065.33,Dinheiro,3500.0,Rio de Janeiro
1877,2024-06-18,Saúde,Despesa 1877 em saúde,1352.56,Dinheiro,3500.0,Salvador
1878,2024-09-15,Moradia,Despesa 1878 em moradia,341.34,Cartão de Crédito,3500.0,Curitiba
1879,2024-07-20,Alimentação,Despesa 1879 em alimentação,121.22,Cartão de Crédito,3500.0,Rio de Janeiro
1880,2023-12-09,Moradia,Despesa 1880 em moradia,561.71,Dinheiro,3500.0,Curitiba
1881,2024-08-08,Saúde,Despesa 1881 em saúde,818.04,Dinheiro,3500.0,Belo Horizonte
1882,2024-02-20,Transporte,Despesa 1882 em transporte,1442.36,Transferência,3500.0,São Paulo
1883,2024-07-13,Saúde,Despesa 1883 em saúde,639.53,Transferência,3500.0,Curitiba
1884,2024-04-01,Moradia,Despesa 1884 em moradia,1077.4,Cartão de Crédito,3500.0,Salvador
1885,2024-10-07,Moradia,Despesa 1885 em moradia,80.83,Dinheiro,3500.0,Belo Horizonte
1886,2024-10-12,Transporte,Despesa 1886 em transporte,574.35,Dinheiro,3500.0,Belo Horizonte
1887,2024-05-05,Transporte,Despesa 1887 em transporte,1083.86,Dinheiro,3500.0,Rio de Janeiro
1888,2023-11-27,Moradia,Despesa 1888 em moradia,415.22,Transferência,3500.0,Belo Horizonte
1889,2024-07-08,Moradia,Despesa 1889 em moradia,58.26,Transferência,3500.0,São Paulo
1890,2023-11-28,Transporte,Despesa 1890 em transporte,1362.14,Dinheiro,3500.0,Rio de Janeiro
1891,2023-11-09,Moradia,Despesa 1891 em moradia,317.77,Transferência,3500.0,São Paulo
1892,2024-07-23,Entretenimento,Despesa 1892 em entretenimento,173.47,Transferência,3500.0,Rio de Janeiro
1893,2023-12-07,Moradia,Despesa 1893 em moradia,832.57,Transferência,3500.0,Rio de Janeiro
1894,2024-04-06,Saúde,Despesa 1894 em saúde,868.99,Transferência,3500.0,São Paulo
1895,2024-06-15,Saúde,Despesa 1895 em saúde,667.37,Dinheiro,3500.0,Curitiba
1896,2024-04-18,Saúde,Despesa 1896 em saúde,703.09,Transferência,3500.0,Belo Horizonte
1897,2024-07-16,Moradia,Despesa 1897 em moradia,1283.75,Cartão de Crédito,3500.0,São Paulo
1898,2023-12-18,Alimentação,Despesa 1898 em alimentação,572.31,Transferência,3500.0,Curitiba
1899,2024-02-16,Saúde,Despesa 1899 em saúde,13.12,Cartão de Crédito,3500.0,Belo Horizonte
1900,2024-01-24,Moradia,Despesa 1900 em moradia,1109.96,Cartão de Crédito,3500.0,Curitiba
1901,2024-09-16,Entretenimento,Despesa 1901 em entretenimento,322.31,Dinheiro,3500.0,Rio de Janeiro
1902,2024-05-21,Entretenimento,Despesa 1902 em entretenimento,1314.2,Cartão de Crédito,3500.0,Curitiba
1903,2024-08-22,Moradia,Despesa 1903 em moradia,493.73,Dinheiro,3500.0,Salvador
1904,2024-10-10,Transporte,Despesa 1904 em transporte,1235.82,Cartão de Crédito,3500.0,Curitiba
1905,2024-09-14,Entretenimento,Despesa 1905 em entretenimento,437.93,Dinheiro,3500.0,Curitiba
1906,2023-12-20,Alimentação,Despesa 1906 em alimentação,1450.54,Dinheiro,3500.0,Belo Horizonte
1907,2024-05-25,Entretenimento,Despesa 1907 em entretenimento,563.31,Cartão de Crédito,3500.0,Belo Horizonte
1908,2023-12-05,Transporte,Despesa 1908 em transporte,33.41,Transferência,3500.0,São Paulo
1909,2024-07-02,Alimentação,Despesa 1909 em alimentação,465.6,Cartão de Crédito,3500.0,Curitiba
1910,2024-05-19,Saúde,Despesa 1910 em saúde,1042.5,Transferência,3500.0,Salvador
1911,2024-07-05,Transporte,Despesa 1911 em transporte,1344.61,Dinheiro,3500.0,São Paulo
1912,2024-03-17,Moradia,Despesa 1912 em moradia,1402.82,Dinheiro,3500.0,São Paulo
1913,2024-04-30,Moradia,Despesa 1913 em moradia,616.75,Transferência,3500.0,Curitiba
1914,2024-07-01,Transporte,Despesa 1914 em transporte,320.72,Cartão de Crédito,3500.0,São Paulo
1915,2024-01-11,Alimentação,Despesa 1915 em alimentação,199.16,Cartão de Crédito,3500.0,Salvador
1916,2024-03-09,Entretenimento,Despesa 1916 em entretenimento,625.59,Cartão de Crédito,3500.0,Belo Horizonte
1917,2023-10-31,Saúde,Despesa 1917 em saúde,749.04,Dinheiro,3500.0,Rio de Janeiro
1918,2024-04-07,Saúde,Despesa 1918 em saúde,196.06,Cartão de Crédito,3500.0,Rio de Janeiro
1919,2023-11-04,Alimentação,Despesa 1919 em alimentação,752.34,Dinheiro,3500.0,Rio de Janeiro
1920,2024-02-29,Entretenimento,Despesa 1920 em entretenimento,5.57,Cartão de Crédito,3500.0,Curitiba
1921,2024-02-16,Entretenimento,Despesa 1921 em entretenimento,479.77,Cartão de Crédito,3500.0,Curitiba
1922,2024-04-08,Saúde,Despesa 1922 em saúde,634.32,Transferência,3500.0,São Paulo
1923,2024-04-30,Saúde,Despesa 1923 em saúde,1342.25,Transferência,3500.0,Curitiba
1924,2024-06-21,Transporte,Despesa 1924 em transporte,246.39,Dinheiro,3500.0,Salvador
1925,2024-03-02,Alimentação,Despesa 1925 em alimentação,121.16,Dinheiro,3500.0,São Paulo
1926,2024-02-20,Entretenimento,Despesa 1926 em entretenimento,318.26,Cartão de Crédito,3500.0,Belo Horizonte
1927,2024-03-30,Saúde,Despesa 1927 em saúde,1137.13,Dinheiro,3500.0,São Paulo
1928,2024-07-17,Moradia,Despesa 1928 em moradia,628.34,Dinheiro,3500.0,São Paulo
1929,2024-01-21,Transporte,Despesa 1929 em transporte,1009.11,Dinheiro,3500.0,Salvador
1930,2024-02-21,Transporte,Despesa 1930 em transporte,299.38,Dinheiro,3500.0,Belo Horizonte
1931,2024-04-25,Transporte,Despesa 1931 em transporte,145.94,Cartão de Crédito,3500.0,Salvador
1932,2024-07-22,Saúde,Despesa 1932 em saúde,439.78,Transferência,3500.0,Belo Horizonte
1933,2024-04-04,Alimentação,Despesa 1933 em alimentação,223.53,Dinheiro,3500.0,Salvador
1934,2024-08-20,Entretenimento,Despesa 1934 em entretenimento,890.03,Transferência,3500.0,São Paulo
1935,2024-05-10,Transporte,Despesa 1935 em transporte,163.66,Cartão de Crédito,3500.0,Belo Horizonte
1936,2024-05-10,Entretenimento,Despesa 1936 em entretenimento,1070.57,Dinheiro,3500.0,Salvador
1937,2024-03-18,Alimentação,Despesa 1937 em alimentação,1098.66,Cartão de Crédito,3500.0,Salvador
1938,2024-01-26,Moradia,Despesa 1938 em moradia,272.54,Transferência,3500.0,Rio de Janeiro
1939,2024-10-03,Saúde,Despesa 1939 em saúde,282.05,Dinheiro,3500.0,Curitiba
1940,2023-11-18,Saúde,Despesa 1940 em saúde,879.53,Cartão de Crédito,3500.0,Rio de Janeiro
1941,2023-10-28,Entretenimento,Despesa 1941 em entretenimento,1333.19,Cartão de Crédito,3500.0,Rio de Janeiro
1942,2024-03-01,Alimentação,Despesa 1942 em alimentação,201.29,Cartão de Crédito,3500.0,Belo Horizonte
1943,2024-01-28,Entretenimento,Despesa 1943 em entretenimento,279.6,Transferência,3500.0,São Paulo
1944,2024-06-06,Entretenimento,Despesa 1944 em entretenimento,753.22,Transferência,3500.0,Salvador
1945,2024-05-26,Moradia,Despesa 1945 em moradia,870.22,Cartão de Crédito,3500.0,Belo Horizonte
1946,2024-02-15,Entretenimento,Despesa 1946 em entretenimento,191.76,Cartão de Crédito,3500.0,São Paulo
1947,2024-07-21,Saúde,Despesa 1947 em saúde,584.87,Cartão de Crédito,3500.0,Salvador
1948,2023-11-20,Moradia,Despesa 1948 em moradia,322.42,Cartão de Crédito,3500.0,Salvador
1949,2024-07-18,Saúde,Despesa 1949 em saúde,159.29,Dinheiro,3500.0,Curitiba
1950,2024-04-24,Alimentação,Despesa 1950 em alimentação,716.67,Transferência,3500.0,Belo Horizonte
1951,2024-03-23,Alimentação,Despesa 1951 em alimentação,223.34,Transferência,3500.0,São Paulo
1952,2023-12-17,Transporte,Despesa 1952 em transporte,1206.06,Transferência,3500.0,Salvador
1953,2024-07-06,Moradia,Despesa 1953 em moradia,942.14,Transferência,3500.0,Salvador
1954,2024-10-04,Alimentação,Despesa 1954 em alimentação,72.12,Dinheiro,3500.0,Curitiba
1955,2023-11-12,Transporte,Despesa 1955 em transporte,1222.53,Cartão de Crédito,3500.0,Salvador
1956,2024-03-19,Entretenimento,Despesa 1956 em entretenimento,843.43,Dinheiro,3500.0,Curitiba
1957,2023-11-18,Saúde,Despesa 1957 em saúde,69.58,Cartão de Crédito,3500.0,Belo Horizonte
1958,2024-09-04,Entretenimento,Despesa 1958 em entretenimento,313.83,Dinheiro,3500.0,Salvador
1959,2024-08-19,Entretenimento,Despesa 1959 em entretenimento,957.49,Cartão de Crédito,3500.0,São Paulo
1960,2024-08-09,Alimentação,Despesa 1960 em alimentação,836.87,Dinheiro,3500.0,Belo Horizonte
1961,2023-11-02,Saúde,Despesa 1961 em saúde,465.2,Dinheiro,3500.0,Salvador
1962,2024-09-12,Alimentação,Despesa 1962 em alimentação,1475.47,Dinheiro,3500.0,Salvador
1963,2024-06-05,Transporte,Despesa 1963 em transporte,1276.94,Cartão de Crédito,3500.0,São Paulo
1964,2024-05-30,Transporte,Despesa 1964 em transporte,566.71,Dinheiro,3500.0,São Paulo
1965,2024-05-13,Transporte,Despesa 1965 em transporte,1335.67,Transferência,3500.0,Rio de Janeiro
1966,2024-06-07,Entretenimento,Despesa 1966 em entretenimento,1268.26,Cartão de Crédito,3500.0,Curitiba
1967,2024-02-23,Saúde,Despesa 1967 em saúde,531.56,Transferência,3500.0,Salvador
1968,2024-02-04,Transporte,Despesa 1968 em transporte,727.06,Cartão de Crédito,3500.0,Belo Horizonte
1969,2023-11-20,Transporte,Despesa 1969 em transporte,185.69,Transferência,3500.0,Rio de Janeiro
1970,2024-06-30,Saúde,Despesa 1970 em saúde,865.59,Transferência,3500.0,São Paulo
1971,2024-09-24,Alimentação,Despesa 1971 em alimentação,1328.48,Cartão de Crédito,3500.0,Curitiba
1972,2024-03-10,Alimentação,Despesa 1972 em alimentação,1424.81,Dinheiro,3500.0,São Paulo
1973,2023-12-27,Alimentação,Despesa 1973 em alimentação,464.28,Dinheiro,3500.0,Rio de Janeiro
1974,2024-02-14,Alimentação,Despesa 1974 em alimentação,1392.16,Transferência,3500.0,Curitiba
1975,2024-10-08,Transporte,Despesa 1975 em transporte,1158.1,Transferência,3500.0,Belo Horizonte
1976,2024-03-24,Moradia,Despesa 1976 em moradia,633.29,Transferência,3500.0,Rio de Janeiro
1977,2023-10-21,Saúde,Despesa 1977 em saúde,996.88,Transferência,3500.0,Salvador
1978,2024-04-02,Moradia,Despesa 1978 em moradia,547.74,Cartão de Crédito,3500.0,São Paulo
1979,2024-02-10,Saúde,Despesa 1979 em saúde,11.26,Transferência,3500.0,Rio de Janeiro
1980,2024-10-05,Transporte,Despesa 1980 em transporte,1186.27,Dinheiro,3500.0,Salvador
1981,2024-06-22,Transporte,Despesa 1981 em transporte,355.45,Transferência,3500.0,Salvador
1982,2023-11-11,Moradia,Despesa 1982 em moradia,781.0,Cartão de Crédito,3500.0,Salvador
1983,2024-01-12,Entretenimento,Despesa 1983 em entretenimento,64.47,Cartão de Crédito,3500.0,Curitiba
1984,2024-04-18,Entretenimento,Despesa 1984 em entretenimento,933.88,Cartão de Crédito,3500.0,Salvador
1985,2024-07-15,Saúde,Despesa 1985 em saúde,809.14,Transferência,3500.0,Rio de Janeiro
